web-scraper-order,web-scraper-start-url,link,ad_id,location,apartment_type,number_of_floors,number_of_rooms,floor_number,floors_in _building,year_of_construction,year_of_renovation,parking_spots,balcony_type,sqft,sqft_net,energy_class,price,post_date
"1718323834-72","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-73","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-74","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-75","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-76","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-77","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-78","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-79","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-80","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-81","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-82","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-83","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-84","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-85","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-86","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-87","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-88","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-89","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-90","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-91","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-92","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-93","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-94","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-95","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-96","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-97","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-98","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-99","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-100","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-101","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-102","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-103","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-104","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-105","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-106","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-107","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-108","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-109","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-110","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-111","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-112","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-113","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-114","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-115","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-116","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-117","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-118","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-119","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-120","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-121","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-122","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-123","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-124","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-125","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-126","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-127","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-128","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-129","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-130","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-131","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-132","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-133","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-134","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-135","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-136","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-137","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-138","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-139","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-140","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-141","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-142","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-143","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-144","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-145","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-146","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-147","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-148","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-149","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-150","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-151","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-152","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-153","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-154","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-155","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-156","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-157","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-158","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-159","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-160","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-161","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-162","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-163","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-164","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-165","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-166","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-167","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-168","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-169","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-170","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-171","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-172","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-173","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-174","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-175","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-176","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-177","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-178","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-179","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-180","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-181","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-182","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-183","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-184","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-185","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-186","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-187","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-188","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-189","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-190","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-191","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-192","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-193","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-194","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-195","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-196","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-197","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-198","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-199","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-200","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-201","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-202","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-203","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-204","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-205","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-206","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-207","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-208","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-209","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-210","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-211","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-212","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-213","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-214","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-215","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-216","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-217","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-218","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-219","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-220","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-221","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-222","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-223","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-224","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-225","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-226","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-227","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-228","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-229","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-230","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-231","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-232","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-233","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-234","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-235","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-236","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-237","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-238","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-239","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-240","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-241","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-242","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-243","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-244","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-245","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-246","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-247","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-248","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-249","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-250","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-251","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-252","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-253","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-254","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-255","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-256","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-257","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-258","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-259","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-260","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-261","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-262","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-263","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-264","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-265","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-266","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-267","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-268","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-269","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-270","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-271","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-272","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-273","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-274","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-275","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-276","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-277","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-278","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-279","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-280","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-281","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-282","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-283","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-284","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-285","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-286","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718323834-287","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
