web-scraper-order,web-scraper-start-url,link,ad_id,location,apartment_type,number_of_floors,number_of_rooms,floor_number,floors_in _building,year_of_construction,year_of_renovation,parking_spots,balcony_type,sqft,sqft_net,energy_class,price,post_date
"1718749217-1","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-2","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-3","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-4","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-5","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-6","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-7","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-8","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-9","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-10","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-11","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-12","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-13","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-14","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-15","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-16","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-17","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-18","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-19","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-20","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-21","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-22","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-23","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-24","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-25","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-26","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-27","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-28","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-29","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-30","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-31","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-32","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-33","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-34","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-35","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-36","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-37","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-38","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-39","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-40","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-41","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-42","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-43","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-44","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-45","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-46","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-47","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-48","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-49","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-50","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-51","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-52","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-53","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-54","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-55","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-56","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-57","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-58","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-59","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-60","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-61","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-62","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-63","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-64","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-65","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-66","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-67","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-68","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-69","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-70","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-71","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-72","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-73","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-74","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-75","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-76","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-77","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-78","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-79","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-80","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-81","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-82","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-83","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-84","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-85","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-86","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-87","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-88","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-89","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-90","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-91","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-92","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-93","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-94","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-95","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-96","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-97","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-98","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-99","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-100","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-101","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-102","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-103","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-104","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-105","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-106","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-107","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-108","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-109","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-110","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-111","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-112","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-113","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-114","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-115","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-116","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-117","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-118","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-119","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-120","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-121","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-122","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-123","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-124","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-125","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-126","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-127","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-128","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-129","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-130","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-131","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-132","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-133","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-134","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-135","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-136","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-137","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-138","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-139","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-140","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-141","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-142","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-143","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-144","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-145","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-146","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-147","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-148","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-149","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-150","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-151","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-152","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-153","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-154","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-155","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-156","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-157","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-158","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-159","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-160","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-161","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-162","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-163","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-164","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-165","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-166","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-167","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-168","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-169","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-170","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-171","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-172","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-173","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-174","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-175","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-176","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-177","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-178","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-179","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-180","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-181","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-182","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-183","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-184","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-185","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-186","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-187","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-188","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-189","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-190","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-191","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-192","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-193","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-194","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-195","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-196","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-197","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-198","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-199","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-200","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-201","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-202","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-203","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-204","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-205","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-206","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-207","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-208","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-209","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-210","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-211","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-212","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-213","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-214","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-215","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-216","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-217","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-218","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-219","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-220","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-221","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-222","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-223","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-224","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-225","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-226","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-227","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-228","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-229","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-230","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-231","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-232","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-233","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-234","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-235","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-236","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-237","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-238","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-239","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-240","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-241","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-242","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-243","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-244","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-245","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-246","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-247","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-248","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-249","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-250","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-251","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-252","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-253","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-254","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-255","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-256","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-257","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-258","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-259","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-260","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-261","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-262","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-263","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-264","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-265","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-266","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-267","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-268","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-269","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-270","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-271","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-272","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-273","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-274","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-275","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-276","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-277","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-278","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-279","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-280","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-281","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-282","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-283","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-284","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-285","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-286","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-287","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-288","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1718749217-289","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
