web-scraper-order,web-scraper-start-url,link,ad_id,location,apartment_type,number_of_floors,number_of_rooms,floor_number,floors_in _building,year_of_construction,year_of_renovation,parking_spots,balcony_type,sqft,sqft_net,energy_class,price,post_date
"1719059683-83","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-84","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-85","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-86","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-87","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-88","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-89","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-90","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-91","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-92","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-93","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-94","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-95","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-96","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-97","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-98","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-99","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-100","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-101","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-102","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-103","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-104","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-105","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-106","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-107","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-108","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-109","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-110","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-111","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-112","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-113","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-114","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-115","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-116","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-117","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-118","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-119","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-120","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-121","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-122","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-123","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-124","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-125","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-126","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-127","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-128","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-129","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-130","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-131","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-132","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-133","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-134","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-135","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-136","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-137","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-138","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-139","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-140","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-141","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-142","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-143","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-144","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-145","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-146","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-147","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-148","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-149","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-150","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-151","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-152","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-153","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-154","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-155","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-156","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-157","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-158","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-159","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-160","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-161","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-162","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-163","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-164","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-165","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-166","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-167","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-168","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-169","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-170","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-171","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-172","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-173","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-174","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-175","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-176","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-177","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-178","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-179","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-180","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-181","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-182","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-183","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-184","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-185","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-186","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-187","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-188","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-189","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-190","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-191","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-192","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-193","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-194","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-195","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-196","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-197","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-198","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-199","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-200","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-201","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-202","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-203","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-204","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-205","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-206","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-207","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-208","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-209","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-210","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-211","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-212","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-213","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-214","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-215","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-216","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-217","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-218","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-219","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-220","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-221","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-222","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-223","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-224","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-225","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-226","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-227","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-228","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-229","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-230","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-231","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-232","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-233","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-234","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-235","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-236","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-237","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-238","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-239","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-240","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-241","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-242","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-243","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-244","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-245","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-246","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-247","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-248","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-249","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-250","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-251","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-252","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-253","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-254","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-255","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-256","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-257","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-258","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-259","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-260","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-261","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-262","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-263","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-264","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-265","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-266","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-267","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-268","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-269","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-270","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-271","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-272","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-273","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-274","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-275","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-276","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-277","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-278","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-279","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-280","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-281","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-282","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-283","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-284","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-285","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-286","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
"1719059683-287","https://www.njuskalo.hr/prodaja-stanova","","","","","","","","","","","","","","","","",""
