,ad_id,link,county_number,county,location1,location2,apartment_type,sqft(m2),sqft_net(m2),number_of_rooms,balcony_type,number_of_floors,floor_number,floors_in_building,year_of_construction,year_of_renovation,parking_spots,energy_class,price(€),post_date
0,38904191,https://www.njuskalo.hr/nekretnine/odlicna-lokacija-dvosoban-stan-centar-varazdin-63.66-m2-oglas-38904191,5.0,Varaždinska,Varaždin,Centar,1,63.66,,2.0,,1.0,2.,9,,,,A+,133686.0,2024-06-11
1,38928077,https://www.njuskalo.hr/nekretnine/odlicna-lokacija-dvosoban-stan-centar-varazdin-72.01-m2-oglas-38928077,5.0,Varaždinska,Varaždin,Centar,1,71.66,,2.0,,1.0,3.,9,,,,A+,164818.0,2024-06-11
2,38928275,https://www.njuskalo.hr/nekretnine/odlicna-lokacija-cetverosoban-stan-centar-varazdin-87.61-m2-oglas-38928275,5.0,Varaždinska,Varaždin,Centar,1,87.5,,4.0,,1.0,4.,9,,,,A+,201250.0,2024-06-11
3,38928333,https://www.njuskalo.hr/nekretnine/odlicna-lokacija-dvosoban-stan-centar-varazdin-72.01-m2-oglas-38928333,5.0,Varaždinska,Varaždin,Centar,1,71.66,,2.0,,1.0,4.,9,,,,A+,171984.0,2024-06-11
4,38928387,https://www.njuskalo.hr/nekretnine/odlicna-lokacija-dvosoban-stan-centar-varazdin-65.21-m2-oglas-38928387,5.0,Varaždinska,Varaždin,Centar,1,64.42,,2.0,,1.0,4.,9,,,,A+,154608.0,2024-06-11
5,38904130,https://www.njuskalo.hr/nekretnine/odlicna-lokacija-trosoban-stan-centar-varazdin-77.09-m2-oglas-38904130,5.0,Varaždinska,Varaždin,Centar,1,76.89,,3.0,,1.0,2.,9,,,,A+,176847.0,2024-06-11
6,38928400,https://www.njuskalo.hr/nekretnine/odlicna-lokacija-trosoban-stan-centar-varazdin-77.09-m2-oglas-38928400,5.0,Varaždinska,Varaždin,Centar,1,76.89,,3.0,,1.0,4.,9,,,,A+,184536.0,2024-06-11
7,38946904,https://www.njuskalo.hr/nekretnine/odlicna-lokacija-dvosoban-stan-centar-varazdin-66.54-m2-oglas-38946904,5.0,Varaždinska,Varaždin,Centar,1,66.54,,2.0,,1.0,5.,9,,,,A+,159696.0,2024-06-11
8,38952740,https://www.njuskalo.hr/nekretnine/odlicna-lokacija-dvosoban-stan-centar-varazdin-66.25-m2-oglas-38952740,5.0,Varaždinska,Varaždin,Centar,1,66.25,,2.0,,1.0,6.,9,,,,A+,165625.0,2024-06-11
9,38983630,https://www.njuskalo.hr/nekretnine/odlicna-lokacija-trosoban-stan-centar-varazdin-89.83-m2-oglas-38983630,5.0,Varaždinska,Varaždin,Centar,1,89.83,,3.0,,1.0,7.,9,,,,A+,224575.0,2024-06-11
10,39212329,https://www.njuskalo.hr/nekretnine/odlicna-lokacija-dvosoban-stan-centar-varazdin-71.99-m2-oglas-39212329,5.0,Varaždinska,Varaždin,Centar,1,73.82,,2.0,,1.0,8.,9,,,,A+,199314.0,2024-06-11
11,39212375,https://www.njuskalo.hr/nekretnine/odlicna-lokacija-trosoban-stan-centar-varazdin-99.79-m2-oglas-39212375,5.0,Varaždinska,Varaždin,Centar,1,101.21,,3.0,,1.0,8.,9,,,,A+,273267.0,2024-06-11
12,39212544,https://www.njuskalo.hr/nekretnine/odlicna-lokacija-dvosoban-stan-centar-varazdin-64.79-m2-oglas-39212544,5.0,Varaždinska,Varaždin,Centar,1,65.29,,2.0,,1.0,8.,9,,,,A+,176283.0,2024-06-11
13,39212622,https://www.njuskalo.hr/nekretnine/odlicna-lokacija-dvosoban-stan-centar-varazdin-62.83-m2-oglas-39212622,5.0,Varaždinska,Varaždin,Centar,1,62.83,,2.0,,1.0,8.,9,,,,A+,169641.0,2024-06-11
14,40118715,https://www.njuskalo.hr/nekretnine/odlicna-lokacija-dvosoban-stan-centar-varazdin-65.21-m2-oglas-40118715,5.0,Varaždinska,Varaždin,Centar,1,64.34,,2.0,,1.0,2.,9,,,,A+,147982.0,2024-06-11
15,40118810,https://www.njuskalo.hr/nekretnine/odlicna-lokacija-dvosoban-stan-centar-varazdin-66.25-m2-oglas-40118810,5.0,Varaždinska,Varaždin,Centar,1,66.25,,2.0,,1.0,5.,9,,,,A+,159000.0,2024-06-11
16,42990286,https://www.njuskalo.hr/nekretnine/odlicna-lokacija-dvosoban-stan-63.36-m2-varazdin-oglas-42990286,5.0,Varaždinska,Varaždin,Centar,1,62.83,,2.0,,1.0,4.,9,,,,,150792.0,2024-06-11
17,42990332,https://www.njuskalo.hr/nekretnine/odlicna-lokacija-dvosoban-stan-63.36-m2-varazdin-oglas-42990332,5.0,Varaždinska,Varaždin,Centar,1,62.83,,2.0,,1.0,3.,9,,,,,144509.0,2024-06-11
18,43085159,https://www.njuskalo.hr/nekretnine/stan-novalja-novogradnja-73.44-m2-izgradnji-oglas-43085159,9.0,Ličko-senjska,Novalja,Novalja,1,73.44,,3.0,Terasa,1.0,2.,2,2024.0,,2,,257040.0,2024-06-11
19,42990586,https://www.njuskalo.hr/nekretnine/odlicna-lokacija-dvosoban-stan-centar-varazdin-66.54-m2-oglas-42990586,5.0,Varaždinska,Varaždin,Centar,1,66.54,,2.0,,1.0,6.,9,,,,,166350.0,2024-06-11
20,42990654,https://www.njuskalo.hr/nekretnine/odlicna-lokacija-dvosoban-stan-centar-varazdin-66.25-m2-oglas-42990654,5.0,Varaždinska,Varaždin,Centar,1,66.25,,2.0,,1.0,7.,9,,,,,165625.0,2024-06-11
21,43218833,https://www.njuskalo.hr/nekretnine/cetverosoban-stan-prekrasna-lokacija-varazdin-144.22-m2-oglas-43218833,5.0,Varaždinska,Varaždin,Jalkovečka,0,144.22,,4.0,,1.0,2.,,2004.0,2021.0,4,A+,296000.0,2024-06-11
22,43539780,https://www.njuskalo.hr/nekretnine/centar-grada-dvosoban-stan-varazdin-74.34-m2-oglas-43539780,5.0,Varaždinska,Varaždin,Centar,1,74.34,,2.0,"Balkon, Lođa (Loggia)",1.0,2.,3,,,,,178000.0,2024-06-11
23,43546075,https://www.njuskalo.hr/nekretnine/prekrasan-potpuno-renoviran-stan-centar-38.30-m2-oglas-43546075,5.0,Varaždinska,Varaždin,Centar,1,38.3,,2.0,,1.0,4.,8,,2024.0,,D,111070.0,2024-06-11
24,43668202,https://www.njuskalo.hr/nekretnine/potpuno-renoviran-dvosoban-stan-lepoglava-54.51-m2-oglas-43668202,5.0,Varaždinska,Lepoglava,Lepoglava,1,54.51,,2.0,Lođa (Loggia),1.0,1.,,1970.0,2020.0,,C,85000.0,2024-06-11
25,43753860,https://www.njuskalo.hr/nekretnine/odlicna-lokacija-dvosoban-stan-centar-varazdin-62.80-m2-oglas-43753860,5.0,Varaždinska,Varaždin,Centar,1,62.8,,2.0,,1.0,2.,9,,,,A,144440.0,2024-06-11
26,43754027,https://www.njuskalo.hr/nekretnine/odlicna-lokacija-trosoban-stan-centar-varazdin-107.63-m2-oglas-43754027,5.0,Varaždinska,Varaždin,Centar,1,107.63,,3.0,,1.0,3.,9,,,,A,247549.0,2024-06-11
27,43754180,https://www.njuskalo.hr/nekretnine/odlicna-lokacija-dvosoban-stan-centar-varazdin-64.42-m2-oglas-43754180,5.0,Varaždinska,Varaždin,Centar,1,64.42,,2.0,,1.0,3.,9,,,,A,148166.0,2024-06-11
28,43754224,https://www.njuskalo.hr/nekretnine/odlicna-lokacija-trosoban-stan-centar-varazdin-76.89-m2-oglas-43754224,5.0,Varaždinska,Varaždin,Centar,1,76.89,,3.0,,1.0,3.,9,,,,A,176847.0,2024-06-11
29,43754444,https://www.njuskalo.hr/nekretnine/odlicna-lokacija-trosoban-stan-centar-varazdin-76.82-m2-oglas-43754444,5.0,Varaždinska,Varaždin,Centar,1,76.82,,3.0,,1.0,7.,9,,,,A,192050.0,2024-06-11
30,43857061,https://www.njuskalo.hr/nekretnine/strogi-centar-dva-stana-varazdin-ukupno-154.15-m2-oglas-43857061,5.0,Varaždinska,Varaždin,Centar,1,154.15,,3.0,,1.0,1.,1,,,,,260000.0,2024-06-11
31,43829124,https://www.njuskalo.hr/nekretnine/stan-zagreb-precko-31.00-m2-oglas-43829124,21.0,Grad Zagreb,Trešnjevka - Jug,Prečko,1,31.0,27.0,0.0,Balkon,1.0,2.,4,1972.0,2022.0,,,99000.0,2024-06-11
32,42945247,https://www.njuskalo.hr/nekretnine/prodaja-stenjevec-4-sobni-stan-db-135-m2-oglas-42945247,21.0,Grad Zagreb,Stenjevec,Stenjevec,1,135.1,,5.0,,1.0,1.,3,2024.0,,,A,328000.0,2024-06-11
33,39134365,https://www.njuskalo.hr/nekretnine/luksuzni-stan-2-katu-89-m2-2-spavace-sobe-2-parkinga-pogled-oglas-39134365,18.0,Istarska,Medulin,Medulin,1,89.0,,2.0,Terasa,1.0,2.,,2022.0,,2,,238700.0,2024-06-11
34,40983892,https://www.njuskalo.hr/nekretnine/dva-apartmana-terasa-vrt-pula-oglas-40983892,18.0,Istarska,Pula,Centar,1,76.0,,2.0,Terasa,1.0,Prizemlje,,,,2,,220000.0,2024-06-11
35,41676116,https://www.njuskalo.hr/nekretnine/stan-1-kat-43-m2-450-m-mora-stoja-oglas-41676116,18.0,Istarska,Pula,Stoja,1,43.0,,1.0,,1.0,1.,,,2018.0,,,122000.0,2024-06-11
36,43065537,https://www.njuskalo.hr/nekretnine/zagreb-remete-3s-stan-78m2-1-kat-novogradnja-oglas-43065537,21.0,Grad Zagreb,Maksimir,Remete,1,78.0,,3.0,Lođa (Loggia),1.0,1.,2,2024.0,,1,A+,304000.0,2024-06-11
37,41755612,https://www.njuskalo.hr/nekretnine/kvalitetan-stan-izgradnji-umagu-oglas-41755612,18.0,Istarska,Umag,Umag,1,70.0,,3.0,Terasa,1.0,2.,,2024.0,,1,,260000.0,2024-06-11
38,41785514,https://www.njuskalo.hr/nekretnine/kvalitetan-stan-liftom-umagu-oglas-41785514,18.0,Istarska,Umag,Umag,1,70.0,,3.0,Terasa,1.0,3.,,2024.0,,1,,270000.0,2024-06-11
39,43169263,https://www.njuskalo.hr/nekretnine/stan-vrtom-kvalitetnoj-novogradnji-umagu-oglas-43169263,18.0,Istarska,Umag,Umag,1,49.0,,2.0,Terasa,1.0,Prizemlje,,2024.0,,1,,200000.0,2024-06-11
40,41889054,https://www.njuskalo.hr/nekretnine/kvalitetan-stan-liftom-garaznim-parkirnim-mjestom-novogradnji-oglas-41889054,18.0,Istarska,Umag,Umag,1,52.0,,2.0,Terasa,1.0,2.,,2024.0,,1,,205000.0,2024-06-11
41,41184386,https://www.njuskalo.hr/nekretnine/stan-medulin-111.00-m2-novogradnja-pogled-more-oglas-41184386,18.0,Istarska,Medulin,Medulin,1,111.75,,4.0,Terasa,1.0,1.,2,2023.0,,,,357600.0,2024-06-11
42,43595441,https://www.njuskalo.hr/nekretnine/stan-pula-61.00-m2-oglas-43595441,18.0,Istarska,Pula,Centar,1,61.0,,2.0,,1.0,1.,,,2020.0,,C,175000.0,2024-06-11
43,42468059,https://www.njuskalo.hr/nekretnine/varazdin-brezje-cetverosobni-stan-91.00-m2-novogradnja-oglas-42468059,5.0,Varaždinska,Varaždin,Brezje,1,91.03,,4.0,Lođa (Loggia),1.0,Potkrovlje,,2009.0,2023.0,,B,189000.0,2024-06-11
44,42460268,https://www.njuskalo.hr/nekretnine/kvalitetan-stan-vrtom-novogradnji-blizini-svih-sadrzaja-umagu-oglas-42460268,18.0,Istarska,Umag,Umag,1,54.0,,2.0,Terasa,1.0,Prizemlje,,2024.0,,1,,190000.0,2024-06-11
45,40746316,https://www.njuskalo.hr/nekretnine/stan-vrtom-kvalitetnoj-novogradnji-novigradu-oglas-40746316,18.0,Istarska,Novigrad,Novigrad,1,64.0,,3.0,Terasa,1.0,Prizemlje,,2024.0,,1,,278000.0,2024-06-11
46,42153542,https://www.njuskalo.hr/nekretnine/kvalitetan-stan-vrtom-izgradnji-okolici-umaga-oglas-42153542,18.0,Istarska,Umag,Umag,1,63.0,,3.0,Terasa,1.0,Prizemlje,,2024.0,,1,,219000.0,2024-06-11
47,43151171,https://www.njuskalo.hr/nekretnine/ukusno-namjesten-stan-300-m-mora-okolici-umaga-savudrija-oglas-43151171,18.0,Istarska,Umag,Savudrija,1,65.0,,3.0,Terasa,1.0,1.,2,2022.0,,1,,299000.0,2024-06-11
48,43563347,https://www.njuskalo.hr/nekretnine/prostran-stan-prizemlju-vrtom-porecu-oglas-43563347,18.0,Istarska,Poreč,Poreč,1,70.0,,4.0,Terasa,1.0,Prizemlje,2,2024.0,,1,,234500.0,2024-06-11
49,43356116,https://www.njuskalo.hr/nekretnine/kostrena-troetazni-stan-190-m2-bazenom-pogledom-more-oglas-43356116,8.0,Primorsko-goranska,Kostrena,Kostrena,1,190.2,,4.0,,1.0,,1,2022.0,,3,,685000.0,2024-06-11
50,39216728,https://www.njuskalo.hr/nekretnine/rijeka-centar-4s-db-korzu-oglas-39216728,8.0,Primorsko-goranska,Rijeka,Centar,1,124.15,,5.0,,1.0,3.,4,,,,,360000.0,2024-06-11
51,39340313,https://www.njuskalo.hr/nekretnine/istra-rovinj-novogradnja-2s-db-terasa-okucnica-blizina-mora-oglas-39340313,18.0,Istarska,Rovinj,Rovinj,1,90.0,,3.0,Terasa,1.0,,,2022.0,,1,,505000.0,2024-06-11
52,40379496,https://www.njuskalo.hr/nekretnine/rijeka-bivio-novogradnja-penthouse-oglas-40379496,8.0,Primorsko-goranska,Rijeka,Bivio,1,181.0,,4.0,"Lođa (Loggia), Terasa",1.0,,,2022.0,,2,,850000.0,2024-06-11
53,40958883,https://www.njuskalo.hr/nekretnine/rijeka-susak-85.95m2-3-sobni-stan-oglas-40958883,8.0,Primorsko-goranska,Rijeka,Sušak,1,85.95,,3.0,,1.0,,,,,,,209000.0,2024-06-11
54,40958885,https://www.njuskalo.hr/nekretnine/crikvenica-stan-terasom-2-red-mora-oglas-40958885,8.0,Primorsko-goranska,Crikvenica,Crikvenica,1,62.0,,3.0,Terasa,1.0,,,,,,,192000.0,2024-06-11
55,41410067,https://www.njuskalo.hr/nekretnine/rijeka-turnic-51.17m2-2skl-loda-oglas-41410067,8.0,Primorsko-goranska,Rijeka,Turnić,1,51.17,,2.0,Lođa (Loggia),1.0,,,,,,,155000.0,2024-06-11
56,42283763,https://www.njuskalo.hr/nekretnine/opatija-100m2-2s-db-200m-mora-oglas-42283763,8.0,Primorsko-goranska,Opatija,Opatija - Centar,1,100.0,,3.0,Terasa,1.0,,,,2019.0,,,415000.0,2024-06-11
57,42446227,https://www.njuskalo.hr/nekretnine/rijeka-podmurvice-44.88m2-2skl-oglas-42446227,8.0,Primorsko-goranska,Rijeka,Podmurvice,1,44.88,,2.0,,1.0,,,,,,,139000.0,2024-06-11
58,42700590,https://www.njuskalo.hr/nekretnine/rijeka-brajda-83.93m2-naravi-3-uredena-stana-oglas-42700590,8.0,Primorsko-goranska,Rijeka,Brajda,1,83.93,,4.0,Balkon,1.0,,,,,,,360000.0,2024-06-11
59,42904697,https://www.njuskalo.hr/nekretnine/rijeka-skurinje-98.15m2-4skl-balkon-oglas-42904697,8.0,Primorsko-goranska,Rijeka,Škurinje,1,98.15,,4.0,Balkon,1.0,,,,,,,220000.0,2024-06-11
60,42904698,https://www.njuskalo.hr/nekretnine/istra-pula-luksuzni-dizajnerski-stan-2s-db-loda-balkon-oglas-42904698,18.0,Istarska,Pula,Valmade,1,65.33,,3.0,"Balkon, Lođa (Loggia)",1.0,1.,,,,,,296000.0,2024-06-11
61,42904700,https://www.njuskalo.hr/nekretnine/kostrena-novogradnja-3s-db-velika-terasa-okucnica-oglas-42904700,8.0,Primorsko-goranska,Kostrena,Kostrena,1,109.79,,4.0,Terasa,1.0,,,,,1,,315000.0,2024-06-11
62,38821278,https://www.njuskalo.hr/nekretnine/prodaja-stana-ilica-40-m2-oglas-38821278,21.0,Grad Zagreb,Gornji Grad - Medveščak,Britanac,1,40.0,,1.0,,1.0,Prizemlje,2,1930.0,2017.0,1,,119000.0,2024-06-11
63,43692656,https://www.njuskalo.hr/nekretnine/stan-zagreb-granesina-44.00-m2-oglas-43692656,21.0,Grad Zagreb,Gornja Dubrava,Granešina,1,44.0,44.0,2.0,Nema ništa navedeno,1.0,8.,8,1976.0,2024.0,,,123200.0,2024-06-11
64,42153788,https://www.njuskalo.hr/nekretnine/zagreb-maksimir-stan-96-m2-3s-oglas-42153788,21.0,Grad Zagreb,Maksimir,Maksimir,1,96.0,,3.0,"Balkon, Lođa (Loggia)",1.0,3.,7,1999.0,,,C,330000.0,2024-06-11
65,42953722,https://www.njuskalo.hr/nekretnine/trosoban-apartman-blizini-mora-oglas-42953722,8.0,Primorsko-goranska,Crikvenica,Crikvenica,1,60.0,,3.0,Terasa,1.0,1.,,2009.0,2023.0,,B,249000.0,2024-06-11
66,42953715,https://www.njuskalo.hr/nekretnine/namjesten-dvosobni-stan-pogledom-more-oglas-42953715,8.0,Primorsko-goranska,Vrbnik,Vrbnik,1,66.0,,3.0,Balkon,1.0,Visoko potkrovlje,,2010.0,2021.0,1,,211000.0,2024-06-11
67,42962286,https://www.njuskalo.hr/nekretnine/samo-150-metara-mora-dvosoban-apartman-malinskoj-oglas-42962286,8.0,Primorsko-goranska,Malinska-Dubašnica,Malinska,1,59.0,,3.0,Terasa,1.0,2.,,2002.0,,1,,249000.0,2024-06-11
68,42944568,https://www.njuskalo.hr/nekretnine/apartman-prizemlju-500-metara-mora-oglas-42944568,8.0,Primorsko-goranska,Dobrinj,Šilo,1,106.0,,4.0,Balkon,1.0,Prizemlje,,2009.0,2021.0,2,,230000.0,2024-06-11
69,42944559,https://www.njuskalo.hr/nekretnine/apartman-prizemlju-velikom-terasom-oglas-42944559,8.0,Primorsko-goranska,Malinska-Dubašnica,Malinska,1,60.0,,4.0,Lođa (Loggia),1.0,Prizemlje,,2005.0,,,,279000.0,2024-06-11
70,36725912,https://www.njuskalo.hr/nekretnine/poluotok-kjalelarga-72m2-oglas-36725912,13.0,Zadarska,Zadar,Poluotok,1,71.43,,2.0,Terasa,1.0,3.,4,,,,C,275000.0,2024-06-11
71,40522580,https://www.njuskalo.hr/nekretnine/relja-50m2-oglas-40522580,13.0,Zadarska,Zadar,Relja,1,41.97,,2.0,,1.0,4.,4,1932.0,2006.0,,C,160000.0,2024-06-11
72,42439542,https://www.njuskalo.hr/nekretnine/solidarnost-61m2-2-spav-dnevna-oglas-42439542,13.0,Zadarska,Zadar,Brodarica,1,61.0,,2.0,Lođa (Loggia),1.0,2.,,,,,C,195000.0,2024-06-11
73,43889054,https://www.njuskalo.hr/nekretnine/diklo-stan-120m2-dodatnim-studiom-garazom-oglas-43889054,13.0,Zadarska,Zadar,Diklo,1,200.0,,4.0,,2.0,1.,,,,,B,545000.0,2024-06-11
74,38753877,https://www.njuskalo.hr/nekretnine/stan-zadar-100.00-m2-oglas-38753877,13.0,Zadarska,Zadar,Branimirova obala,1,100.0,,4.0,,1.0,,,,,,A,579900.0,2024-06-11
75,42108492,https://www.njuskalo.hr/nekretnine/1-red-mora-kolovare-100.00-m2-oglas-42108492,13.0,Zadarska,Zadar,Kolovare,1,100.0,,2.0,,1.0,2.,,,,,C,550000.0,2024-06-11
76,42218726,https://www.njuskalo.hr/nekretnine/1-red-mora-kolovare-150.00-m2-oglas-42218726,13.0,Zadarska,Zadar,Kolovare,1,150.0,,5.0,,1.0,,,,,,,950000.0,2024-06-11
77,42494377,https://www.njuskalo.hr/nekretnine/kolovare-1-red-mora-stan-117m2-garazom-oglas-42494377,13.0,Zadarska,Zadar,Kolovare,1,115.0,,4.0,,1.0,,,,,,A,950000.0,2024-06-11
78,43085654,https://www.njuskalo.hr/nekretnine/poluotok-50m2-2-kat-ureden-oglas-43085654,13.0,Zadarska,Zadar,Poluotok,1,52.0,,2.0,,1.0,2.,4,,,,B,220000.0,2024-06-11
79,40806978,https://www.njuskalo.hr/nekretnine/podstrana-strozanac-pogled-more-100m2-komforanstan-citaj-opis-oglas-40806978,17.0,Splitsko-dalmatinska,Podstrana,Strožanac,1,100.0,,3.0,Lođa (Loggia),1.0,2.,,2013.0,,1,,300000.0,2024-06-11
80,42874743,https://www.njuskalo.hr/nekretnine/stan-zagreb-tresnjevka-savska-cesta-98.00-m2-oglas-42874743,21.0,Grad Zagreb,Trešnjevka - Sjever,Trešnjevka,1,98.13,98.13,4.0,"Balkon, Lođa (Loggia)",1.0,2.,5,1939.0,2017.0,,C,295000.0,2024-06-11
81,43981434,https://www.njuskalo.hr/nekretnine/stan-zagreb-tresnjevka-gorjanska-67.50-m2-oglas-43981434,21.0,Grad Zagreb,Trešnjevka - Sjever,Trešnjevka,1,67.5,65.27,3.0,Lođa (Loggia),1.0,Visoko prizemlje,4,1993.0,2022.0,,C,235000.0,2024-06-11
82,28593734,https://www.njuskalo.hr/nekretnine/volosko-luksuzan-stan-staroj-villi-85-m2-oglas-28593734,8.0,Primorsko-goranska,Opatija,Volosko,1,85.0,,3.0,Balkon,1.0,1.,3,1900.0,,,A,775000.0,2024-06-11
83,33558547,https://www.njuskalo.hr/nekretnine/bresca-stan-66.37-m2-oglas-33558547,8.0,Primorsko-goranska,Matulji,Brešca,0,66.37,,3.0,Terasa,1.0,Prizemlje,2,2007.0,,,,195000.0,2024-06-11
84,39112243,https://www.njuskalo.hr/nekretnine/lovran-luksuzna-novogradnja-bazenom-blizu-mora-stan-e-oglas-39112243,8.0,Primorsko-goranska,Lovran,Lovran,1,98.76,,3.0,Terasa,2.0,Prizemlje,1,2022.0,,,A+,539000.0,2024-06-11
85,43564690,https://www.njuskalo.hr/nekretnine/bregi-3sb-stan-krovnom-terasom-bazenom-vrtom-pogledom-more-oglas-43564690,8.0,Primorsko-goranska,Matulji,Bregi,1,72.74,,4.0,Balkon,2.0,2.,3,2024.0,2024.0,,,446200.0,2024-06-11
86,43575865,https://www.njuskalo.hr/nekretnine/stan-povrsine-68-m2-okolici-poreca-1-kat-oglas-43575865,18.0,Istarska,Poreč,Poreč,1,68.0,,2.0,Balkon,1.0,1.,,2024.0,,1,A,215000.0,2024-06-11
87,44084352,https://www.njuskalo.hr/nekretnine/stan-prizemlju-98.50-m2-ciovo-oglas-44084352,17.0,Splitsko-dalmatinska,Trogir,Čiovo,1,98.5,,2.0,,3.0,Prizemlje,5,2024.0,,,,268608.0,2024-06-11
88,42749760,https://www.njuskalo.hr/nekretnine/stan-okolici-poreca-53-m2-2-spavace-sobe-oglas-42749760,18.0,Istarska,Poreč,Poreč,1,53.0,,2.0,Balkon,1.0,1.,,2023.0,,1,A+,193000.0,2024-06-11
89,43181036,https://www.njuskalo.hr/nekretnine/porec-stan-izgradnji-37-m2-1-kat-zgrada-ima-lift-oglas-43181036,18.0,Istarska,Poreč,Poreč,1,37.0,,1.0,Balkon,1.0,1.,3,2024.0,,2,A,125562.0,2024-06-11
90,39340125,https://www.njuskalo.hr/nekretnine/stan-drugom-katu-dvije-spavace-sobe-75-m2-oglas-39340125,18.0,Istarska,Vodnjan,Peroj,1,76.0,,2.0,,1.0,2.,,,,1,,238700.0,2024-06-11
91,42736179,https://www.njuskalo.hr/nekretnine/pula-novogradnja-dvoetazni-stan-vrt-parkirno-mjesto-oglas-42736179,18.0,Istarska,Pula,Kaštanjer,1,63.0,,2.0,Lođa (Loggia),2.0,Prizemlje,,2022.0,,1,A+,199000.0,2024-06-11
92,40990157,https://www.njuskalo.hr/nekretnine/apartman-50-m2-2-sobe-centar-pula-oglas-40990157,18.0,Istarska,Pula,Centar,1,50.0,,2.0,,1.0,2.,,1930.0,,,,250000.0,2024-06-11
93,40996198,https://www.njuskalo.hr/nekretnine/stan-centru-62-m2-2-kat-dvije-sobe-pula-oglas-40996198,18.0,Istarska,Pula,Centar,1,62.0,,2.0,Terasa,1.0,2.,,,,,,259000.0,2024-06-11
94,42736182,https://www.njuskalo.hr/nekretnine/stan-2-kat-61-m2-2-spavace-sobe-terasa-parking-pula-oglas-42736182,18.0,Istarska,Pula,Šijana,1,61.0,,2.0,Balkon,1.0,2.,,,,1,,247000.0,2024-06-11
95,42736183,https://www.njuskalo.hr/nekretnine/stan-1-kat-42-m2-650-m-mora-fazana-oglas-42736183,18.0,Istarska,Fažana,Fažana,1,42.0,,2.0,Terasa,1.0,1.,,,2022.0,,,177000.0,2024-06-11
96,42736187,https://www.njuskalo.hr/nekretnine/trosoban-stan-uzem-centru-pazina-oglas-42736187,18.0,Istarska,Pazin,Stari Pazin,1,88.77,,4.0,,1.0,1.,,,,,,145000.0,2024-06-11
97,29418360,https://www.njuskalo.hr/nekretnine/apartman-peroju-130-m2-oglas-29418360,18.0,Istarska,Vodnjan,Peroj,1,130.0,,2.0,Terasa,1.0,Prizemlje,,2015.0,,1,A,420000.0,2024-06-11
98,42420455,https://www.njuskalo.hr/nekretnine/stan-fazana-prizemlje-fazani-dvije-cjeline-oglas-42420455,18.0,Istarska,Fažana,Fažana,1,88.0,,3.0,"Lođa (Loggia), Terasa",1.0,Prizemlje,,,,2,,340000.0,2024-06-11
99,42736174,https://www.njuskalo.hr/nekretnine/stan-kompletno-namjesten-72-m2-oglas-42736174,18.0,Istarska,Pula,Centar,1,72.0,,2.0,,1.0,3.,,,2018.0,,,275000.0,2024-06-11
100,42736181,https://www.njuskalo.hr/nekretnine/stan-pogledom-more-2-sobe-fazana-oglas-42736181,18.0,Istarska,Fažana,Fažana,1,56.0,,2.0,Balkon,1.0,Visoko prizemlje,,,,1,,259400.0,2024-06-11
101,42736188,https://www.njuskalo.hr/nekretnine/istra-umag-moderan-stan-izgradnji-300-metara-mora-oglas-42736188,18.0,Istarska,Umag,Zambratija,1,149.85,,3.0,,2.0,1.,2,2023.0,,1,,477000.0,2024-06-11
102,42736190,https://www.njuskalo.hr/nekretnine/stari-grad-riva-2-spavace-sobe-oglas-42736190,18.0,Istarska,Pula,Centar,1,67.0,,3.0,Balkon,1.0,1.,2,,,,,229000.0,2024-06-11
103,36692507,https://www.njuskalo.hr/nekretnine/prekrasan-stan-vrtom-boriku-zadru-oglas-36692507,13.0,Zadarska,Zadar,Borik,1,150.04,150.04,3.0,Lođa (Loggia),1.0,Prizemlje,2,2013.0,,2,B,442900.0,2024-06-11
104,38700384,https://www.njuskalo.hr/nekretnine/stan-biogradu-moru-novogradnja-2-kat-77.04m2-oglas-38700384,13.0,Zadarska,Biograd Na Moru,Biograd na Moru,1,77.04,77.04,2.0,Terasa,1.0,2.,2,,,2,A,199000.0,2024-06-11
105,39134519,https://www.njuskalo.hr/nekretnine/stan-novogradnji-prizemlje-2-parkinga-ostava-skrocini-oglas-39134519,13.0,Zadarska,Zadar,Skročini,1,64.66,64.66,2.0,Lođa (Loggia),1.0,Prizemlje,2,,,2,A,187000.0,2024-06-11
106,39134524,https://www.njuskalo.hr/nekretnine/stan-novogradnji-1-kat-2-parkinga-ostava-skrocini-oglas-39134524,13.0,Zadarska,Zadar,Skročini,1,74.96,74.96,2.0,Lođa (Loggia),1.0,2.,2,,,2,A,230000.0,2024-06-11
107,39970754,https://www.njuskalo.hr/nekretnine/stan-novogradnji-prizemlje-vrt-ostava-skrocini-oglas-39970754,13.0,Zadarska,Zadar,Skročini,1,74.37,74.37,2.0,"Lođa (Loggia), Terasa",1.0,Prizemlje,2,,,2,A,215000.0,2024-06-11
108,40017125,https://www.njuskalo.hr/nekretnine/stan-drugom-katu-novogradnji-zadar-bokanjac-oglas-40017125,13.0,Zadarska,Zadar,Bokanjac,1,73.9,73.9,2.0,Terasa,1.0,2.,3,2024.0,,2,A,206000.0,2024-06-11
